id,order_id,product_id,quantity,price,discount,_fivetran_synced,_fivetran_deleted
o_00281_l1,o_00281,p_040,1,451.30,0.00,2026-06-30 02:54:50,false
o_00282_l1,o_00282,p_016,3,360.67,90.17,2026-06-26 15:13:50,false
o_00282_l2,o_00282,p_036,3,233.19,0.00,2026-06-26 15:13:50,false
o_00282_l3,o_00282,p_029,2,77.09,0.00,2026-06-26 15:13:50,false
o_00282_l4,o_00282,p_060,3,298.75,29.88,2026-06-26 15:13:50,false
o_00283_l1,o_00283,p_055,3,469.34,117.33,2026-07-24 21:27:50,false
o_00283_l2,o_00283,p_027,1,422.97,105.74,2026-07-24 21:27:50,false
o_00284_l1,o_00284,p_049,2,246.77,0.00,2026-07-04 16:40:50,false
o_00285_l1,o_00285,p_004,1,160.47,0.00,2026-07-26 15:59:50,false
o_00285_l2,o_00285,p_008,2,37.94,3.79,2026-07-26 15:59:50,false
o_00286_l1,o_00286,p_021,1,182.95,18.29,2026-06-29 07:11:50,false
o_00286_l2,o_00286,p_015,1,10.88,1.09,2026-06-29 07:11:50,false
o_00287_l1,o_00287,p_003,2,215.57,21.56,2026-06-14 06:09:50,false
o_00287_l2,o_00287,p_014,3,256.34,0.00,2026-06-14 06:09:50,false
o_00287_l3,o_00287,p_059,2,338.00,84.50,2026-06-14 06:09:50,false
o_00287_l4,o_00287,p_019,2,496.80,0.00,2026-06-14 06:09:50,false
o_00288_l1,o_00288,p_016,3,143.48,0.00,2026-06-19 10:18:50,false
o_00288_l2,o_00288,p_046,2,208.29,20.83,2026-06-19 10:18:50,false
o_00288_l3,o_00288,p_023,3,357.91,89.48,2026-06-19 10:18:50,false
o_00288_l4,o_00288,p_033,2,454.09,0.00,2026-06-19 10:18:50,false
o_00289_l1,o_00289,p_059,2,215.86,21.59,2026-07-09 19:24:50,false
o_00290_l1,o_00290,p_004,2,280.87,28.09,2026-07-09 01:17:50,false
o_00290_l2,o_00290,p_052,1,169.19,16.92,2026-07-09 01:17:50,false
o_00290_l3,o_00290,p_055,1,283.96,0.00,2026-07-09 01:17:50,false
o_00290_l4,o_00290,p_058,2,108.99,0.00,2026-07-09 01:17:50,false
o_00291_l1,o_00291,p_024,1,400.44,100.11,2026-07-06 08:23:50,false
o_00291_l2,o_00291,p_024,1,398.92,99.73,2026-07-06 08:23:50,false
o_00292_l1,o_00292,p_016,1,270.61,67.65,2026-07-03 14:34:50,false
o_00292_l2,o_00292,p_023,2,165.62,16.56,2026-07-03 14:34:50,false
o_00293_l1,o_00293,p_052,1,372.23,0.00,2026-07-15 14:16:50,false
o_00293_l2,o_00293,p_026,1,50.58,5.06,2026-07-15 14:16:50,false
o_00293_l3,o_00293,p_058,3,180.15,0.00,2026-07-15 14:16:50,false
o_00293_l4,o_00293,p_059,1,473.04,0.00,2026-07-15 14:16:50,false
o_00294_l1,o_00294,p_025,3,348.93,87.23,2026-07-28 12:21:50,false
o_00294_l2,o_00294,p_020,1,238.32,0.00,2026-07-28 12:21:50,false
o_00294_l3,o_00294,p_034,1,386.11,0.00,2026-07-28 12:21:50,false
o_00295_l1,o_00295,p_040,1,453.97,0.00,2026-07-14 02:22:50,false
o_00295_l2,o_00295,p_024,2,485.31,121.33,2026-07-14 02:22:50,false
o_00295_l3,o_00295,p_060,2,173.84,0.00,2026-07-14 02:22:50,false
o_00296_l1,o_00296,p_036,1,343.98,0.00,2026-06-22 10:45:50,false
o_00296_l2,o_00296,p_052,3,404.00,0.00,2026-06-22 10:45:50,false
o_00297_l1,o_00297,p_044,1,36.85,9.21,2026-07-27 05:15:50,false
o_00297_l2,o_00297,p_003,2,466.04,46.60,2026-07-27 05:15:50,false
o_00297_l3,o_00297,p_018,3,347.00,0.00,2026-07-27 05:15:50,false
o_00297_l4,o_00297,p_002,1,22.23,2.22,2026-07-27 05:15:50,false
o_00298_l1,o_00298,p_024,1,481.49,0.00,2026-07-23 19:58:50,true
o_00298_l2,o_00298,p_033,1,335.92,0.00,2026-07-23 19:58:50,true
o_00298_l3,o_00298,p_016,2,256.71,0.00,2026-07-23 19:58:50,true
o_00299_l1,o_00299,p_014,2,391.57,0.00,2026-07-03 09:03:50,false
o_00299_l2,o_00299,p_010,3,230.81,0.00,2026-07-03 09:03:50,false
o_00299_l3,o_00299,p_046,1,92.13,0.00,2026-07-03 09:03:50,false
o_00301_l1,o_00301,p_060,3,405.29,40.53,2026-06-29 11:13:50,false
o_00301_l2,o_00301,p_038,3,412.32,0.00,2026-06-29 11:13:50,false
o_00302_l1,o_00302,p_054,3,357.36,0.00,2026-06-22 13:40:50,false
o_00303_l1,o_00303,p_047,3,433.48,43.35,2026-06-21 10:16:50,false
o_00303_l2,o_00303,p_033,1,16.59,0.00,2026-06-21 10:16:50,false
o_00303_l3,o_00303,p_026,3,394.36,0.00,2026-06-21 10:16:50,false
o_00303_l4,o_00303,p_017,3,109.17,10.92,2026-06-21 10:16:50,false
o_00304_l1,o_00304,p_003,1,134.51,0.00,2026-06-26 08:29:50,false
o_00305_l1,o_00305,p_027,1,151.69,15.17,2026-06-20 14:06:50,false
o_00305_l2,o_00305,p_056,1,405.17,40.52,2026-06-20 14:06:50,false
o_00305_l3,o_00305,p_039,3,232.56,0.00,2026-06-20 14:06:50,false
o_00305_l4,o_00305,p_057,3,224.13,56.03,2026-06-20 14:06:50,false
o_00306_l1,o_00306,p_034,2,428.54,107.14,2026-07-13 14:24:50,false
o_00306_l2,o_00306,p_025,3,90.81,9.08,2026-07-13 14:24:50,false
o_00306_l3,o_00306,p_042,3,301.85,30.19,2026-07-13 14:24:50,false
o_00307_l1,o_00307,p_017,2,310.10,31.01,2026-07-19 10:55:50,false
o_00307_l2,o_00307,p_051,1,222.63,0.00,2026-07-19 10:55:50,false
o_00308_l1,o_00308,p_039,3,83.84,0.00,2026-07-03 18:22:50,false
o_00309_l1,o_00309,p_028,1,377.20,94.30,2026-07-07 11:40:50,false
o_00309_l2,o_00309,p_013,2,40.18,0.00,2026-07-07 11:40:50,false
o_00309_l3,o_00309,p_023,1,384.45,96.11,2026-07-07 11:40:50,false
o_00309_l4,o_00309,p_053,1,375.96,93.99,2026-07-07 11:40:50,false
o_00310_l1,o_00310,p_032,3,90.43,0.00,2026-06-14 03:30:50,false
o_00310_l2,o_00310,p_012,2,131.72,0.00,2026-06-14 03:30:50,false
o_00310_l3,o_00310,p_017,1,167.46,0.00,2026-06-14 03:30:50,false
o_00311_l1,o_00311,p_003,3,59.82,0.00,2026-07-05 00:38:50,false
o_00312_l1,o_00312,p_003,2,284.30,0.00,2026-06-25 09:10:50,false
o_00312_l2,o_00312,p_048,2,389.51,0.00,2026-06-25 09:10:50,false
o_00312_l3,o_00312,p_004,1,261.56,0.00,2026-06-25 09:10:50,false
o_00312_l4,o_00312,p_026,2,261.25,26.12,2026-06-25 09:10:50,false
o_00313_l1,o_00313,p_034,3,183.06,0.00,2026-06-27 19:43:50,false
o_00314_l1,o_00314,p_012,2,53.63,13.41,2026-06-25 05:59:50,false
o_00315_l1,o_00315,p_017,2,438.00,43.80,2026-07-21 00:52:50,false
o_00315_l2,o_00315,p_038,3,23.81,0.00,2026-07-21 00:52:50,false
o_00315_l3,o_00315,p_014,3,378.42,0.00,2026-07-21 00:52:50,false
o_00316_l1,o_00316,p_025,3,198.31,0.00,2026-07-10 08:18:50,false
o_00316_l2,o_00316,p_041,3,111.79,0.00,2026-07-10 08:18:50,false
o_00316_l3,o_00316,p_021,1,171.73,0.00,2026-07-10 08:18:50,false
o_00316_l4,o_00316,p_029,3,21.43,0.00,2026-07-10 08:18:50,false
o_00317_l1,o_00317,p_011,2,438.57,0.00,2026-06-15 00:43:50,false
o_00317_l2,o_00317,p_054,3,288.08,0.00,2026-06-15 00:43:50,false
o_00318_l1,o_00318,p_015,3,308.40,0.00,2026-07-16 12:38:50,false
o_00318_l2,o_00318,p_042,1,357.72,0.00,2026-07-16 12:38:50,false
o_00319_l1,o_00319,p_024,3,351.63,0.00,2026-06-19 07:02:50,false
o_00320_l1,o_00320,p_005,1,461.34,0.00,2026-07-11 23:28:50,false
o_00320_l2,o_00320,p_012,2,418.40,0.00,2026-07-11 23:28:50,false
o_00320_l3,o_00320,p_054,1,334.64,0.00,2026-07-11 23:28:50,false
o_00321_l1,o_00321,p_058,2,146.49,0.00,2026-06-26 18:17:50,false
o_00321_l2,o_00321,p_026,3,166.38,41.59,2026-06-26 18:17:50,false
o_00321_l3,o_00321,p_032,3,379.20,37.92,2026-06-26 18:17:50,false
o_00321_l4,o_00321,p_026,1,135.23,0.00,2026-06-26 18:17:50,false
o_00322_l1,o_00322,p_010,1,82.50,0.00,2026-06-25 19:13:50,false
o_00322_l2,o_00322,p_056,3,280.51,70.13,2026-06-25 19:13:50,false
o_00322_l3,o_00322,p_045,1,318.48,0.00,2026-06-25 19:13:50,false
o_00323_l1,o_00323,p_050,1,432.22,108.06,2026-07-17 22:01:50,false
o_00323_l2,o_00323,p_057,2,454.38,113.59,2026-07-17 22:01:50,false
o_00323_l3,o_00323,p_024,3,308.91,0.00,2026-07-17 22:01:50,false
o_00324_l1,o_00324,p_045,1,12.31,0.00,2026-07-18 16:52:50,false
o_00324_l2,o_00324,p_037,1,161.73,40.43,2026-07-18 16:52:50,false
o_00325_l1,o_00325,p_023,2,363.88,0.00,2026-07-12 05:16:50,false
o_00325_l2,o_00325,p_039,3,86.11,0.00,2026-07-12 05:16:50,false
o_00325_l3,o_00325,p_048,2,26.79,0.00,2026-07-12 05:16:50,false
o_00326_l1,o_00326,p_031,3,248.58,62.15,2026-06-16 13:47:50,false
o_00327_l1,o_00327,p_054,3,209.25,0.00,2026-07-19 15:33:50,false
o_00328_l1,o_00328,p_043,1,368.19,36.82,2026-06-20 17:08:50,false
o_00328_l2,o_00328,p_026,3,109.69,0.00,2026-06-20 17:08:50,false
o_00328_l3,o_00328,p_050,1,56.54,14.13,2026-06-20 17:08:50,false
o_00328_l4,o_00328,p_010,1,469.71,0.00,2026-06-20 17:08:50,false
o_00329_l1,o_00329,p_027,2,91.19,9.12,2026-07-12 07:38:50,false
o_00329_l2,o_00329,p_014,3,61.81,0.00,2026-07-12 07:38:50,false
o_00329_l3,o_00329,p_035,3,362.67,0.00,2026-07-12 07:38:50,false
o_00329_l4,o_00329,p_028,1,144.30,36.08,2026-07-12 07:38:50,false
o_00330_l1,o_00330,p_042,2,435.48,0.00,2026-07-16 07:51:50,false
o_00331_l1,o_00331,p_019,3,226.23,0.00,2026-07-12 06:49:50,false
o_00331_l2,o_00331,p_032,2,489.39,122.35,2026-07-12 06:49:50,false
o_00331_l3,o_00331,p_007,1,288.06,0.00,2026-07-12 06:49:50,false
o_00332_l1,o_00332,p_028,2,12.00,0.00,2026-07-21 15:12:50,false
o_00332_l2,o_00332,p_059,3,448.43,112.11,2026-07-21 15:12:50,false
o_00332_l3,o_00332,p_008,3,469.68,117.42,2026-07-21 15:12:50,false
o_00332_l4,o_00332,p_056,3,157.94,15.79,2026-07-21 15:12:50,false
o_00333_l1,o_00333,p_017,1,71.93,0.00,2026-07-13 22:12:50,false
o_00333_l2,o_00333,p_033,3,305.28,0.00,2026-07-13 22:12:50,false
o_00334_l1,o_00334,p_048,1,230.52,0.00,2026-07-24 14:05:50,false
o_00334_l2,o_00334,p_032,1,227.07,0.00,2026-07-24 14:05:50,false
o_00334_l3,o_00334,p_010,3,334.30,0.00,2026-07-24 14:05:50,false
o_00334_l4,o_00334,p_041,2,22.05,2.21,2026-07-24 14:05:50,false
o_00335_l1,o_00335,p_016,1,280.91,0.00,2026-07-21 11:38:50,false
o_00335_l2,o_00335,p_009,2,57.30,0.00,2026-07-21 11:38:50,false
o_00335_l3,o_00335,p_030,3,47.44,0.00,2026-07-21 11:38:50,false
o_00336_l1,o_00336,p_036,3,46.38,0.00,2026-07-18 00:38:50,false
o_00336_l2,o_00336,p_015,2,353.10,88.28,2026-07-18 00:38:50,false
o_00336_l3,o_00336,p_007,3,442.28,0.00,2026-07-18 00:38:50,false
o_00337_l1,o_00337,p_011,1,314.94,0.00,2026-07-11 21:24:50,false
o_00337_l2,o_00337,p_031,3,127.70,12.77,2026-07-11 21:24:50,false
o_00337_l3,o_00337,p_026,3,167.04,0.00,2026-07-11 21:24:50,false
o_00338_l1,o_00338,p_012,3,397.36,0.00,2026-06-17 05:45:50,false
o_00338_l2,o_00338,p_042,2,117.99,0.00,2026-06-17 05:45:50,false
o_00339_l1,o_00339,p_039,3,197.08,0.00,2026-06-19 14:24:50,false
o_00339_l2,o_00339,p_028,1,163.49,40.87,2026-06-19 14:24:50,false
o_00339_l3,o_00339,p_036,1,401.27,100.32,2026-06-19 14:24:50,false
o_00339_l4,o_00339,p_015,3,147.47,14.75,2026-06-19 14:24:50,false
o_00340_l1,o_00340,p_013,2,194.39,0.00,2026-07-27 22:19:50,false
o_00340_l2,o_00340,p_024,2,479.18,119.80,2026-07-27 22:19:50,false
o_00340_l3,o_00340,p_037,3,175.50,43.88,2026-07-27 22:19:50,false
o_00341_l1,o_00341,p_036,1,450.63,112.66,2026-06-16 12:46:50,false
o_00341_l2,o_00341,p_013,1,105.86,0.00,2026-06-16 12:46:50,false
o_00341_l3,o_00341,p_013,3,55.50,0.00,2026-06-16 12:46:50,false
o_00341_l4,o_00341,p_059,1,103.92,0.00,2026-06-16 12:46:50,false
o_00342_l1,o_00342,p_014,3,40.25,0.00,2026-06-30 08:36:50,false
o_00343_l1,o_00343,p_059,2,40.89,0.00,2026-06-27 00:46:50,false
o_00343_l2,o_00343,p_018,1,240.21,60.05,2026-06-27 00:46:50,false
o_00343_l3,o_00343,p_018,3,395.40,98.85,2026-06-27 00:46:50,false
o_00343_l4,o_00343,p_050,3,374.74,37.47,2026-06-27 00:46:50,false
o_00344_l1,o_00344,p_030,2,237.96,0.00,2026-07-18 23:35:50,false
o_00344_l2,o_00344,p_045,1,392.26,0.00,2026-07-18 23:35:50,false
o_00345_l1,o_00345,p_024,1,313.60,0.00,2026-07-17 04:27:50,false
o_00345_l2,o_00345,p_002,2,306.61,30.66,2026-07-17 04:27:50,false
o_00345_l3,o_00345,p_029,2,427.40,106.85,2026-07-17 04:27:50,false
o_00346_l1,o_00346,p_012,3,259.14,64.78,2026-06-16 08:54:50,false
o_00346_l2,o_00346,p_058,1,311.56,0.00,2026-06-16 08:54:50,false
o_00346_l3,o_00346,p_025,2,426.08,0.00,2026-06-16 08:54:50,false
o_00346_l4,o_00346,p_034,2,30.90,0.00,2026-06-16 08:54:50,false
o_00347_l1,o_00347,p_020,3,410.53,0.00,2026-07-03 09:20:50,false
o_00347_l2,o_00347,p_019,2,225.71,0.00,2026-07-03 09:20:50,false
o_00347_l3,o_00347,p_020,3,243.70,0.00,2026-07-03 09:20:50,false
o_00348_l1,o_00348,p_048,2,127.23,0.00,2026-07-20 21:13:50,false
o_00348_l2,o_00348,p_047,1,10.33,0.00,2026-07-20 21:13:50,false
o_00348_l3,o_00348,p_032,3,205.41,0.00,2026-07-20 21:13:50,false
o_00349_l1,o_00349,p_013,3,235.92,58.98,2026-06-24 04:05:50,false
o_00349_l2,o_00349,p_006,2,343.96,34.40,2026-06-24 04:05:50,false
o_00349_l3,o_00349,p_046,3,367.17,91.79,2026-06-24 04:05:50,false
o_00350_l1,o_00350,p_003,2,398.41,0.00,2026-06-22 09:00:50,false
o_00351_l1,o_00351,p_022,2,302.37,0.00,2026-06-20 16:06:50,false
o_00352_l1,o_00352,p_034,2,396.74,0.00,2026-07-03 11:58:50,false
o_00352_l2,o_00352,p_049,1,20.99,0.00,2026-07-03 11:58:50,false
o_00352_l3,o_00352,p_036,2,420.88,42.09,2026-07-03 11:58:50,false
o_00352_l4,o_00352,p_039,1,235.66,23.57,2026-07-03 11:58:50,false
o_00353_l1,o_00353,p_026,1,416.12,0.00,2026-07-16 19:13:50,false
o_00353_l2,o_00353,p_059,3,487.53,121.88,2026-07-16 19:13:50,false
o_00354_l1,o_00354,p_053,3,413.91,0.00,2026-07-24 10:54:50,false
o_00354_l2,o_00354,p_011,1,498.94,124.73,2026-07-24 10:54:50,false
o_00355_l1,o_00355,p_030,2,84.42,21.11,2026-07-03 15:44:50,false
o_00355_l2,o_00355,p_046,3,161.57,16.16,2026-07-03 15:44:50,false
o_00355_l3,o_00355,p_038,2,245.54,61.38,2026-07-03 15:44:50,false
o_00356_l1,o_00356,p_025,3,348.12,0.00,2026-06-16 15:24:50,false
o_00356_l2,o_00356,p_014,1,366.54,0.00,2026-06-16 15:24:50,false
o_00357_l1,o_00357,p_036,2,477.69,119.42,2026-07-13 02:33:50,false
o_00357_l2,o_00357,p_057,3,57.93,0.00,2026-07-13 02:33:50,false
o_00357_l3,o_00357,p_013,1,198.61,0.00,2026-07-13 02:33:50,false
o_00357_l4,o_00357,p_031,2,210.57,0.00,2026-07-13 02:33:50,false
o_00358_l1,o_00358,p_045,2,416.39,104.10,2026-07-21 23:17:50,false
o_00358_l2,o_00358,p_055,1,408.26,0.00,2026-07-21 23:17:50,false
o_00358_l3,o_00358,p_040,2,381.96,0.00,2026-07-21 23:17:50,false
o_00359_l1,o_00359,p_030,1,397.86,99.47,2026-07-07 16:00:50,false
o_00359_l2,o_00359,p_050,1,156.39,0.00,2026-07-07 16:00:50,false
o_00359_l3,o_00359,p_055,3,331.22,33.12,2026-07-07 16:00:50,false
o_00360_l1,o_00360,p_036,3,96.24,24.06,2026-06-24 20:03:50,false
o_00361_l1,o_00361,p_012,1,404.97,0.00,2026-06-14 19:38:50,false
o_00361_l2,o_00361,p_014,3,16.66,1.67,2026-06-14 19:38:50,false
o_00362_l1,o_00362,p_013,2,454.26,0.00,2026-07-17 19:41:50,false
o_00363_l1,o_00363,p_052,1,489.94,122.48,2026-07-13 08:00:50,false
o_00363_l2,o_00363,p_047,2,144.08,0.00,2026-07-13 08:00:50,false
o_00364_l1,o_00364,p_041,3,351.04,87.76,2026-06-17 15:06:50,false
o_00364_l2,o_00364,p_021,1,103.16,0.00,2026-06-17 15:06:50,false
o_00365_l1,o_00365,p_042,2,270.95,0.00,2026-07-10 09:22:50,false
o_00365_l2,o_00365,p_039,1,234.10,0.00,2026-07-10 09:22:50,false
o_00366_l1,o_00366,p_034,3,270.37,0.00,2026-06-16 19:23:50,false
o_00367_l1,o_00367,p_014,3,141.91,14.19,2026-07-11 10:34:50,false
o_00367_l2,o_00367,p_031,2,19.37,0.00,2026-07-11 10:34:50,false
o_00367_l3,o_00367,p_054,3,358.24,0.00,2026-07-11 10:34:50,false
o_00368_l1,o_00368,p_054,2,35.31,8.83,2026-06-19 22:43:50,false
o_00368_l2,o_00368,p_008,1,96.91,0.00,2026-06-19 22:43:50,false
o_00368_l3,o_00368,p_018,1,70.85,7.08,2026-06-19 22:43:50,false
o_00369_l1,o_00369,p_011,1,437.88,0.00,2026-06-19 03:55:50,false
o_00370_l1,o_00370,p_023,1,340.68,0.00,2026-06-14 02:50:50,false
o_00370_l2,o_00370,p_003,2,229.57,0.00,2026-06-14 02:50:50,false
o_00370_l3,o_00370,p_013,2,112.64,0.00,2026-06-14 02:50:50,false
o_00370_l4,o_00370,p_018,1,124.54,12.45,2026-06-14 02:50:50,false
o_00371_l1,o_00371,p_040,3,115.02,28.75,2026-07-04 02:12:50,false
o_00372_l1,o_00372,p_001,1,177.82,44.45,2026-07-03 13:38:50,false
o_00373_l1,o_00373,p_045,2,226.37,56.59,2026-07-21 12:01:50,false
o_00373_l2,o_00373,p_023,1,499.32,49.93,2026-07-21 12:01:50,false
o_00374_l1,o_00374,p_027,3,497.10,0.00,2026-07-24 18:22:50,false
o_00374_l2,o_00374,p_027,3,76.56,19.14,2026-07-24 18:22:50,false
o_00374_l3,o_00374,p_004,1,276.08,27.61,2026-07-24 18:22:50,false
o_00374_l4,o_00374,p_019,2,296.62,74.16,2026-07-24 18:22:50,false
o_00375_l1,o_00375,p_008,2,395.36,0.00,2026-07-12 05:36:50,false
o_00375_l2,o_00375,p_060,3,157.90,0.00,2026-07-12 05:36:50,false
o_00375_l3,o_00375,p_054,1,495.50,49.55,2026-07-12 05:36:50,false
o_00376_l1,o_00376,p_017,1,88.62,0.00,2026-07-14 08:35:50,false
o_00377_l1,o_00377,p_044,1,361.42,0.00,2026-06-28 21:06:50,false
o_00377_l2,o_00377,p_025,3,241.88,24.19,2026-06-28 21:06:50,false
o_00377_l3,o_00377,p_058,2,88.52,0.00,2026-06-28 21:06:50,false
o_00378_l1,o_00378,p_028,2,223.89,22.39,2026-07-20 23:34:50,false
o_00378_l2,o_00378,p_012,2,241.14,0.00,2026-07-20 23:34:50,false
o_00379_l1,o_00379,p_034,1,76.02,19.00,2026-07-04 22:58:50,false
o_00379_l2,o_00379,p_022,3,233.60,23.36,2026-07-04 22:58:50,false
o_00380_l1,o_00380,p_058,2,283.52,0.00,2026-06-28 06:40:50,false
o_00380_l2,o_00380,p_025,1,229.78,22.98,2026-06-28 06:40:50,false
o_00381_l1,o_00381,p_017,2,358.28,35.83,2026-07-11 17:45:50,false
o_00382_l1,o_00382,p_057,1,318.91,0.00,2026-06-20 11:21:50,false
o_00382_l2,o_00382,p_037,3,84.77,0.00,2026-06-20 11:21:50,false
o_00382_l3,o_00382,p_003,3,418.78,0.00,2026-06-20 11:21:50,false
o_00383_l1,o_00383,p_011,3,262.36,0.00,2026-07-05 05:53:50,false
o_00383_l2,o_00383,p_016,3,260.40,65.10,2026-07-05 05:53:50,false
o_00384_l1,o_00384,p_003,3,312.48,78.12,2026-07-09 08:08:50,false
o_00385_l1,o_00385,p_022,3,165.77,41.44,2026-07-24 22:19:50,false
o_00385_l2,o_00385,p_035,3,42.07,4.21,2026-07-24 22:19:50,false
o_00385_l3,o_00385,p_047,2,115.53,11.55,2026-07-24 22:19:50,false
o_00386_l1,o_00386,p_016,1,357.21,89.30,2026-07-07 15:21:50,false
o_00387_l1,o_00387,p_036,3,397.89,99.47,2026-06-16 17:24:50,false
o_00387_l2,o_00387,p_029,3,332.23,0.00,2026-06-16 17:24:50,false
o_00388_l1,o_00388,p_041,3,148.53,0.00,2026-07-19 14:44:50,false
o_00389_l1,o_00389,p_005,1,51.81,5.18,2026-06-19 13:11:50,false
o_00389_l2,o_00389,p_033,2,361.14,90.28,2026-06-19 13:11:50,false
o_00389_l3,o_00389,p_026,2,163.68,0.00,2026-06-19 13:11:50,false
o_00389_l4,o_00389,p_020,2,383.51,95.88,2026-06-19 13:11:50,false
o_00390_l1,o_00390,p_009,1,319.04,0.00,2026-06-25 20:40:50,false
o_00390_l2,o_00390,p_015,2,180.42,0.00,2026-06-25 20:40:50,false
o_00390_l3,o_00390,p_035,2,351.46,0.00,2026-06-25 20:40:50,false
o_00391_l1,o_00391,p_014,3,314.21,0.00,2026-06-22 07:40:50,false
o_00392_l1,o_00392,p_047,2,461.86,0.00,2026-07-20 17:16:50,false
o_00392_l2,o_00392,p_055,2,208.37,0.00,2026-07-20 17:16:50,false
o_00393_l1,o_00393,p_044,1,299.23,74.81,2026-06-26 12:33:50,false
o_00393_l2,o_00393,p_008,3,277.48,0.00,2026-06-26 12:33:50,false
o_00394_l1,o_00394,p_037,3,75.14,18.79,2026-07-03 13:02:50,false
o_00395_l1,o_00395,p_025,2,43.34,10.84,2026-07-04 23:12:50,false
o_00396_l1,o_00396,p_053,2,343.53,85.88,2026-07-25 23:50:50,false
o_00396_l2,o_00396,p_005,3,95.52,0.00,2026-07-25 23:50:50,false
o_00396_l3,o_00396,p_020,1,359.76,89.94,2026-07-25 23:50:50,false
o_00396_l4,o_00396,p_001,3,224.75,22.48,2026-07-25 23:50:50,false
o_00397_l1,o_00397,p_011,1,438.15,0.00,2026-07-07 05:00:50,false
o_00398_l1,o_00398,p_050,2,463.86,0.00,2026-07-23 15:00:50,false
o_00398_l2,o_00398,p_016,1,430.27,0.00,2026-07-23 15:00:50,false
o_00398_l3,o_00398,p_043,3,221.87,55.47,2026-07-23 15:00:50,false
o_00399_l1,o_00399,p_039,1,213.79,0.00,2026-06-30 07:07:50,false
o_00400_l1,o_00400,p_040,3,224.03,56.01,2026-06-18 12:38:50,false
o_00400_l2,o_00400,p_040,1,277.62,27.76,2026-06-18 12:38:50,false
o_00400_l3,o_00400,p_035,2,156.32,0.00,2026-06-18 12:38:50,false
o_00401_l1,o_00401,p_025,3,170.25,0.00,2026-06-29 01:11:50,false
o_00401_l2,o_00401,p_014,2,363.92,36.39,2026-06-29 01:11:50,false
o_00402_l1,o_00402,p_036,1,254.69,0.00,2026-06-27 10:49:50,false
o_00402_l2,o_00402,p_016,1,156.88,39.22,2026-06-27 10:49:50,false
o_00402_l3,o_00402,p_035,1,212.43,21.24,2026-06-27 10:49:50,false
o_00402_l4,o_00402,p_039,3,184.70,46.17,2026-06-27 10:49:50,false
o_00403_l1,o_00403,p_017,2,412.92,103.23,2026-06-27 17:14:50,false
o_00404_l1,o_00404,p_060,3,374.78,37.48,2026-07-04 01:43:50,false
o_00404_l2,o_00404,p_025,2,330.72,0.00,2026-07-04 01:43:50,false
o_00404_l3,o_00404,p_021,1,131.11,13.11,2026-07-04 01:43:50,false
o_00404_l4,o_00404,p_003,2,260.03,65.01,2026-07-04 01:43:50,false
o_00405_l1,o_00405,p_029,1,361.78,0.00,2026-07-23 22:59:50,false
o_00405_l2,o_00405,p_047,1,230.34,57.59,2026-07-23 22:59:50,false
o_00405_l3,o_00405,p_009,3,57.70,0.00,2026-07-23 22:59:50,false
o_00406_l1,o_00406,p_019,2,129.22,12.92,2026-07-14 16:13:50,false
o_00406_l2,o_00406,p_008,1,246.41,24.64,2026-07-14 16:13:50,false
o_00407_l1,o_00407,p_001,3,192.20,0.00,2026-06-16 08:14:50,false
o_00407_l2,o_00407,p_014,3,275.11,27.51,2026-06-16 08:14:50,false
o_00408_l1,o_00408,p_024,3,75.55,0.00,2026-06-24 01:27:50,false
o_00408_l2,o_00408,p_047,3,84.73,21.18,2026-06-24 01:27:50,false
o_00408_l3,o_00408,p_049,3,194.67,0.00,2026-06-24 01:27:50,false
o_00408_l4,o_00408,p_058,1,453.83,113.46,2026-06-24 01:27:50,false
o_00409_l1,o_00409,p_017,2,34.48,8.62,2026-07-12 15:01:50,false
o_00410_l1,o_00410,p_042,2,395.98,99.00,2026-07-04 03:34:50,false
o_00410_l2,o_00410,p_019,1,188.11,0.00,2026-07-04 03:34:50,false
o_00411_l1,o_00411,p_023,2,373.74,0.00,2026-07-22 18:26:50,false
o_00412_l1,o_00412,p_050,2,442.27,0.00,2026-07-13 22:21:50,false
o_00413_l1,o_00413,p_008,1,368.16,92.04,2026-06-19 02:45:50,false
o_00414_l1,o_00414,p_040,2,341.07,0.00,2026-06-27 03:05:50,false
o_00414_l2,o_00414,p_045,3,428.56,0.00,2026-06-27 03:05:50,false
o_00415_l1,o_00415,p_033,3,417.48,0.00,2026-07-16 15:53:50,false
o_00415_l2,o_00415,p_030,1,191.35,0.00,2026-07-16 15:53:50,false
o_00415_l3,o_00415,p_053,1,408.07,102.02,2026-07-16 15:53:50,false
o_00416_l1,o_00416,p_001,2,276.92,0.00,2026-07-27 08:29:50,false
o_00416_l2,o_00416,p_044,3,26.72,0.00,2026-07-27 08:29:50,false
o_00416_l3,o_00416,p_037,1,322.19,0.00,2026-07-27 08:29:50,false
o_00417_l1,o_00417,p_017,2,307.30,30.73,2026-07-07 05:11:50,false
o_00417_l2,o_00417,p_021,3,248.85,0.00,2026-07-07 05:11:50,false
o_00418_l1,o_00418,p_025,2,450.91,112.73,2026-07-23 00:53:50,false
o_00418_l2,o_00418,p_022,1,298.75,74.69,2026-07-23 00:53:50,false
o_00418_l3,o_00418,p_038,1,277.33,0.00,2026-07-23 00:53:50,false
o_00418_l4,o_00418,p_057,2,397.04,0.00,2026-07-23 00:53:50,false
